"Title","URL","Description","h1 headings","h2 headings","h3 headings","h4 headings","Title length","Description length","Response time","Content","Link count","Word count","Possible duplicates","Internal backlinks","Last modified","Robots","Canonical","Image count","Image weight","Depth","Internal links","External links","Redirects to here"
"Min - Createwithplay","https://docs.createwithplay.com/en/articles/min","An expression editor function that returns the smaller of two values.","Min","Overview, Parameters, Example","","","20","69","0.50722 s","346kb","51","230","","30","","","https://docs.createwithplay.com/en/articles/min","7","15kb","2","99","0","0"
"Orientation - Createwithplay","https://docs.createwithplay.com/en/articles/orientation","Design for portrait, landscape, and orientation changes.","Orientation","Overview, Choosing an Initial Orientation, Prototyping with Orientation","Trigger Actions on Orientation Change, Conditions Based on Orientation","","28","56","0.54282 s","360kb","32","455","","26","","","https://docs.createwithplay.com/en/articles/orientation","7","15kb","2","86","0","0"
"Object Properties - Createwithplay","https://docs.createwithplay.com/en/articles/object-properties","Expression Editor values for objects' properties.","Object Properties","Overview, Accessing Object Properties, Selection Helpers, Object Properties","Appearance, Background Color, Border Bottom Left Radius, Border Bottom Right Radius, Border Top Left Radius, Border Top Right Radius, Child Count, Current State, Height, Index, is Decelerating, is Hidden, is Scroll Animating, is Scroll Enabled, is Zoom Enabled, Layer Blur, Margin Bottom, Margin Left, Margin Right, Margin Top, Max X, Max Y, Max Zoom Scale, Mid X, Mid Y, Min X, Min Y, Min Zoom Scale, Offset X, Offset Y, Opacity, Origin X, Origin Y, Padding Bottom, Padding Left, Padding Right, Padding Top, Parent, Parent X, Parent Y, Percent Scrolled X, Percent Scrolled Y, Pin Type, Position, Progressive Blur, Radius, Rotation X, Rotation Y, Rotation Z, Scale, Scale X, Scale Y, Screen X, Screen Y, Scroll Index X, Scroll Index Y, Scroll X, Scroll Y, Self, Stack Axis, Stack Gap, Translate X, Translate Y, Translate Z, Visible Count, Visible Index, Width, Z Index, Zoom Scale","","34","49","0.47585 s","903kb","27","1499","","120","","","https://docs.createwithplay.com/en/articles/object-properties","7","15kb","2","56","0","0"
"Open Page - Createwithplay","https://docs.createwithplay.com/en/articles/open-page-action","An action that navigates a user to a new page.","Open Page","Overview, Action Properties, Custom Style Properties, Resources, New to Play? Start here!, Learn Interactions 2.0","Page, Style, Transition, Zoom Target, Animation, Move In From, Load on Root Level, Animate","","26","46","0.51418 s","382kb","99","828","","84","","","https://docs.createwithplay.com/en/articles/open-page-action","7","15kb","2","136","0","0"
"Page Loader Event - Createwithplay","https://docs.createwithplay.com/en/articles/page-loader-event-trigger","A single trigger that fires when a page loader's content is updated.","Page Loader Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","34","68","0.49273 s","335kb","54","344","","38","","","https://docs.createwithplay.com/en/articles/page-loader-event-trigger","7","15kb","2","78","0","0"
"Page Loader - Createwithplay","https://docs.createwithplay.com/en/articles/page-loader","An element that loads in another page.","Page Loader","Overview, Properties, Resources, Page Loader Event, Set Page Loader","Page","","28","38","0.69573 s","324kb","57","237","","34","","","https://docs.createwithplay.com/en/articles/page-loader","7","15kb","2","83","0","0"
"Pan - Createwithplay","https://docs.createwithplay.com/en/articles/pan-trigger","A single or continuous trigger that fires when the user pans across an object.","Pan","Overview, Trigger Properties, Expression Editor Properties, Resources, Swipe In Menu Template, Swipe Actions Template, Drag to Target Template, Volume Control Project","State, Direction, Is Enabled, Delta X, Delta Y, Location X, Location Y, Translation X, Translation Y, Velocity X, Velocity Y, Translation Percent X, Translation Percent Y, Is Enabled","","20","78","0.81922 s","433kb","53","599","","37","","","https://docs.createwithplay.com/en/articles/pan-trigger","7","15kb","2","107","0","0"
"Photo Picker - Createwithplay","https://docs.createwithplay.com/en/articles/photo-picker-action","An action that selects multiple assets from the device's photo library.","Photo Picker","Overview, Action Properties, Expression Editor Properties","Filter, Selection, Selection Limit, Representation Mode, Compact on iPad, Output, Output Types","","29","71","0.80030 s","383kb","100","615","","82","","","https://docs.createwithplay.com/en/articles/photo-picker-action","7","15kb","2","158","0","0"
"Open Sheet - Createwithplay","https://docs.createwithplay.com/en/articles/open-sheet-action","An action that opens a page as a native sheet.","Open Sheet","Overview, Action Properties, Resources, Bottom Drawer Template, Open Sheet Template","Page, Style, Detents, Start Detent, Corner Radius, Grabber, Prevent Dismissal, Always Scrollable, Interaction Beneath","","27","46","0.97815 s","377kb","100","660","","84","","","https://docs.createwithplay.com/en/articles/open-sheet-action","7","15kb","2","138","0","0"
"Picker Event - Createwithplay","https://docs.createwithplay.com/en/articles/picker-event-trigger","A single trigger that fires when the user selects a value from a native picker.","Picker Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","","29","79","0.75706 s","336kb","54","286","","38","","","https://docs.createwithplay.com/en/articles/picker-event-trigger","7","15kb","2","89","0","0"
"Picker - Createwithplay","https://docs.createwithplay.com/en/articles/picker","A native element that selects a value.","Picker","Overview, Properties, Resources, Picker Event Trigger, Apple Human Interface Guidelines for Pickers, Apple Developer Documentation for Pickers","Column 1, 2, 3","","23","38","0.54621 s","364kb","56","319","","33","","","https://docs.createwithplay.com/en/articles/picker","7","15kb","2","89","0","0"
"Pi - Createwithplay","https://docs.createwithplay.com/en/articles/pi","An expression editor function that returns the mathematical constant pi.","Pi","Overview, Parameters, Example","","","19","72","0.64093 s","338kb","51","190","","30","","","https://docs.createwithplay.com/en/articles/pi","7","15kb","2","99","0","0"
"Animate Children into View - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-children-into-view","A prefab that animates an object's children into view.","Animate Children into View","Overview, Controls","Scale, Opacity, Blur, Offset Y, Stagger By, Duration, Spring","","43","54","0.71614 s","328kb","24","295","","8","","","https://docs.createwithplay.com/en/articles/prefab-animate-children-into-view","7","15kb","2","52","0","0"
"Placeholder - Createwithplay","https://docs.createwithplay.com/en/articles/placeholder","An expression editor function that generates random placeholder content by category.","Placeholder","Overview, Parameters, Example","","","28","84","0.49601 s","340kb","54","250","","33","","","https://docs.createwithplay.com/en/articles/placeholder","7","15kb","2","91","0","0"
"Play AI - Createwithplay","https://docs.createwithplay.com/en/articles/play-ai","","Play AI","Overview, Play AI Panel, Commands","Availability, Add Context, Best Practices, Generate, Design, Effect, Interaction, Prefab, Select, Command, Text, Image, Rename, Learn","","24","0","0.75603 s","356kb","31","904","","24","","","https://docs.createwithplay.com/en/articles/play-ai","7","15kb","2","84","0","0"
"Percent - Createwithplay","https://docs.createwithplay.com/en/articles/percent","An expression editor function that calculates a percentage of a given number.","Percent","Overview, Parameters, Example","","","24","77","0.61614 s","341kb","51","213","","30","","","https://docs.createwithplay.com/en/articles/percent","7","15kb","2","109","0","0"
"Animate on Keyboard Show - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-on-keyboard-show","A prefab that animates an object when the keyboard shows.","Animate on Keyboard Show","Overview, Controls","Move Up, Fade In, Duration, Spring","","41","57","0.56130 s","325kb","24","260","","8","","","https://docs.createwithplay.com/en/articles/prefab-animate-on-keyboard-show","7","15kb","2","77","0","0"
"Position - Createwithplay","https://docs.createwithplay.com/en/articles/position-panel","","Position","Overview, Pin To, Pin To Page, Offset X & Y, Z Depth","","","25","0","0.70534 s","317kb","28","358","","25","","","https://docs.createwithplay.com/en/articles/position-panel","7","15kb","2","49","0","0"
"Pow (Power) - Createwithplay","https://docs.createwithplay.com/en/articles/pow-power","An expression editor function that raises a number to a specified power.","Pow (Power)","Overview, Parameters, Example","","","28","72","0.79279 s","339kb","51","233","","30","","","https://docs.createwithplay.com/en/articles/pow-power","7","15kb","2","85","0","0"
"Blend Color Children - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-blend-color-children","","Blend Color Children","Overview, Controls","Color A, Color B","","37","0","0.76018 s","315kb","25","227","","9","","","https://docs.createwithplay.com/en/articles/prefab-blend-color-children","7","15kb","2","51","0","0"
"Circular Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-circular-grid","A prefab that lays out objects in a circle.","Circular Grid","Overview, Controls","Start, End, Radius","","30","43","0.62185 s","330kb","27","220","","11","","","https://docs.createwithplay.com/en/articles/prefab-circular-grid","7","15kb","2","47","0","0"
"Bottom Drawer - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-bottom-drawer","A prefab that creates a bottom drawer.","Bottom Drawer","Overview, Controls","Target, Open Position, Closed Position, Snap to Position","","30","38","0.64325 s","326kb","30","261","","14","","","https://docs.createwithplay.com/en/articles/prefab-bottom-drawer","7","15kb","2","70","0","0"
"Drag To Target - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-drag-to-target","A prefab that fires actions when an object is dragged to another object.","Drag To Target","Overview, Prefab Controls","Target, On Enter, Release Inside, On Exit","","31","72","0.58334 s","325kb","26","283","","10","","","https://docs.createwithplay.com/en/articles/prefab-drag-to-target","7","15kb","2","70","0","0"
"Animate Into View - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-animate-into-view","A prefab that animates an object into view.","Animate Into View","Overview, Prefab Controls","Scale, Opacity, Blur, Translate Y, Delay, Duration, Spring, Trigger Window","","34","43","0.76020 s","329kb","24","281","","8","","","https://docs.createwithplay.com/en/articles/prefab-animate-into-view","7","15kb","2","50","0","0"
"Card Flip - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-card-flip","A prefab that flips a card.","Card Flip","Overview, Controls","Front, Back, Haptic, Duration","","26","27","0.71453 s","323kb","30","254","","14","","","https://docs.createwithplay.com/en/articles/prefab-card-flip","7","15kb","2","55","0","0"
"Drag & Drop List - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-list","A prefab that allows users to rearrange list.","Drag & Drop List","Overview, Prefab Controls, Resources","Scale, Opacity, Duration, Spring, Touch Delay, Projects:","","33","45","0.80544 s","329kb","26","287","","10","","","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-list","7","15kb","2","53","0","0"
"Get Image Colors - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-get-image-colors","","Get Image Colors","Overview, Controls, Using Get Image Colors Prefabs","","","33","0","0.55217 s","329kb","25","226","","9","","","https://docs.createwithplay.com/en/articles/prefab-get-image-colors","7","15kb","2","68","0","0"
"Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-grid","A prefab that lays out objects in a grid.","Grid","Overview, Controls","Columns, Spacing, Auto Height","","21","41","0.69028 s","322kb","27","218","","11","","","https://docs.createwithplay.com/en/articles/prefab-grid","7","15kb","2","71","0","0"
"Grid (Auto Spacing) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-grid-auto-spacing","A prefab that lays out objects in a grid with auto spacing.","Grid (Auto Spacing)","Overview, Controls","Columns, Auto Height","","36","59","1.03718 s","320kb","27","217","","11","","","https://docs.createwithplay.com/en/articles/prefab-grid-auto-spacing","7","15kb","2","65","0","0"
"Elastic Header - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-elastic-header","A prefab that stretches a header.","Elastic Header","Overview, Controls, Resources, Elastic Header","Header, Stretch","","31","33","0.88128 s","324kb","30","231","","14","","","https://docs.createwithplay.com/en/articles/prefab-elastic-header","7","15kb","2","58","0","0"
"Gyro 3D Transform  - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-gyro-3d-transform","A prefab that changes an object's properties based on the device's orientation.","Gyro 3D Transform","Overview, Controls","Target, From, To, Translate X & Y, Rotate X & Y","","35","79","1.18094 s","324kb","22","335","","6","","","https://docs.createwithplay.com/en/articles/prefab-gyro-3d-transform","7","15kb","2","50","0","0"
"Hide Header on Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-hide-header-on-scroll","A prefab that hides a header.","Hide Header on Scroll","Overview, Controls, Resources, Hide Header","Header, Opacity, Offset Y, Duration","","38","29","0.51660 s","333kb","30","275","","14","","","https://docs.createwithplay.com/en/articles/prefab-hide-header-on-scroll","7","15kb","2","88","0","0"
"Grid (Fill Width) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-grid-fill-width","A prefab that stretches objects in a grid.","Grid (Fill Width)","Overview, Controls","Columns, Spacing, Auto Height","","34","42","0.99362 s","324kb","27","224","","11","","","https://docs.createwithplay.com/en/articles/prefab-grid-fill-width","7","15kb","2","84","0","0"
"Drag & Drop Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-grid","A prefab that adds items to a grid and allows users to rearrange them.","Drag & Drop Grid","Overview, Prefab Controls, Resources","Columns, Spacing, Scale, Opacity, Duration, Spring, Touch Delay, Auto Height, Projects:","","33","70","1.07554 s","336kb","26","344","","10","","","https://docs.createwithplay.com/en/articles/prefab-drag-and-drop-grid","7","15kb","2","52","0","0"
"Make Draggable - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-make-draggable","A prefab that moves an object with your finger.","Make Draggable","Overview, Prefab Controls, Resources","Drag X, Drag Y, Delay, Haptics, Projects:","","31","47","1.05195 s","328kb","26","271","","11","","","https://docs.createwithplay.com/en/articles/prefab-make-draggable","7","15kb","2","62","0","0"
"Move To Touch - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-move-to-touch","A prefab that an object to the position of a user's touch.","Move To Touch","Overview, Prefab Controls","Target, Move, Move Y, Duration, Spring","","30","58","1.16037 s","327kb","23","257","","7","","","https://docs.createwithplay.com/en/articles/prefab-move-to-touch","7","15kb","2","80","0","0"
"NYTimes API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-nytimes-api","A prefab that loads the NYT Top Stories.","NYTimes API","Overview, Prefab Controls, Get API Data, Populate Data, Resources, NYTimes API Learn Project","Fetch Onload, API Key, API Loading, API Response, API Error, Spinner","","28","40","1.57451 s","368kb","27","518","","11","","","https://docs.createwithplay.com/en/articles/prefab-nytimes-api","7","15kb","2","55","0","0"
"Make Sticky - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-make-sticky","A prefab that pins an object to the page as a user scrolls past.","Make Sticky","Overview, Controls","Target, Edge, Offset","","28","64","1.82709 s","324kb","26","247","","10","","","https://docs.createwithplay.com/en/articles/prefab-make-sticky","7","15kb","2","81","0","0"
"Mapbox API Address Lookup - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-mapbox-api","A prefab that searches for an address based on a keyword.","Mapbox API Address Lookup","Overview, Prefab Controls, Get API Data, Populate Data, Resources, Mapbox Address List Learn Project","Fetch Onload, API Key, Search Result, Search Keyword, API Loading, API Response, API Error, Textfield Input","","42","57","1.27141 s","378kb","28","618","","11","","","https://docs.createwithplay.com/en/articles/prefab-mapbox-api","7","15kb","2","80","0","0"
"Open AI API Dall-E - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-openai-api-dalle","A prefab that uses OpenAI to respond to a prompt with an image.","Open AI API Dall-E","Overview, Controls, Get API Data, Populate Data","Fetch Onload, Prompt, API Key, API Loading, API Response, API Error, Spinner, Textfield Input","","35","63","0.63898 s","348kb","27","508","","11","","","https://docs.createwithplay.com/en/articles/prefab-openai-api-dalle","7","15kb","2","53","0","0"
"OpenAI API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-openai-api","A prefab that uses OpenAI to respond to a prompt.","OpenAI API","Overview, Prefab Controls, Get API Data, Populate Data, Resources, OpenAI Chat Learn Project, OpenAI Generate Image Learn Project","Fetch Onload, Prompt, API Key, Model, Role, Remember Context, API Loading, API Response, API Error, Spinner, Textfield Input, Speech Input","","27","49","0.56585 s","404kb","28","740","","11","","","https://docs.createwithplay.com/en/articles/prefab-openai-api","7","15kb","2","61","0","0"
"Scroll when Pin Selected - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scroll-when-pin-selected","A prefab that scrolls a stack of cards based on a map's pin indexes.","Scroll when Pin Selected","Overview, Controls","Cards, Duration, Spring","","41","68","1.03340 s","319kb","23","248","","7","","","https://docs.createwithplay.com/en/articles/prefab-scroll-when-pin-selected","7","15kb","2","49","0","0"
"Pexels API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-pexels-api","A prefab that loads the Pexels videos.","Pexels API","Overview, Controls, Populate Data","Fetch Onload, Search Keyword, Image Pool, API Key, API Loading, API Response, API Error, Spinner","","27","38","0.95441 s","336kb","27","397","","11","","","https://docs.createwithplay.com/en/articles/prefab-pexels-api","7","15kb","2","67","0","0"
"Set Pagination Dots - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-set-pagination-dots","A prefab that tracks scroll progress using indicator dots.","Set Pagination Dots","Overview, Controls, Resources, Pagination Dots","Dots, Active Opacity, Idle Opacity","","36","58","0.82614 s","326kb","30","231","","14","","","https://docs.createwithplay.com/en/articles/prefab-set-pagination-dots","7","15kb","2","54","0","0"
"Select Pin on Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-select-pin-on-scroll","A prefab that selects a map pin based on a scroll index.","Select Pin on Scroll","Overview, Controls","Map, Altitutde, Duration","","37","56","1.20614 s","318kb","23","238","","7","","","https://docs.createwithplay.com/en/articles/prefab-select-pin-on-scroll","7","15kb","2","48","0","0"
"Selection Menu - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-selection-menu","A prefab that creates a native selection menu.","Selection Menu","Overview, Controls","Title, Items, Selected Index, Keep Menu Open, Action","","31","46","0.72524 s","325kb","22","259","","6","","","https://docs.createwithplay.com/en/articles/prefab-selection-menu","7","15kb","2","67","0","0"
"Set Property on Scroll - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-set-property-on-scroll","A prefab that adjusts an object's property as the user scrolls","Set Property on Scroll","Overview, Controls","Scroll From, Scroll To, Target, Property, From Value, To Value","","39","62","0.66555 s","329kb","26","330","","10","","","https://docs.createwithplay.com/en/articles/prefab-set-property-on-scroll","7","15kb","2","60","0","0"
"Scrolled to Position - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scrolled-to-position","A prefab that fires one set of actions before a scroll point and another after the scroll point.","Scrolled to Position","Overview, Controls","Scroll Amount, On Scroll Past, On Scroll Back","","37","96","0.51629 s","324kb","26","274","","10","","","https://docs.createwithplay.com/en/articles/prefab-scrolled-to-position","7","15kb","2","70","0","0"
"Scroll To Range - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scroll-to-range","A prefab that fires one set of actions within a scroll range and another outside the scroll range.","Scroll To Range","Overview, Controls","From, To, On Enter, On Exit","","32","98","0.58949 s","323kb","26","265","","10","","","https://docs.createwithplay.com/en/articles/prefab-scroll-to-range","7","15kb","2","54","0","0"
"Sticky Headers - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-sticky-headers","A prefab that pins objects to the page as a user scrolls past.","Sticky Headers","Overview, Controls, Resources, Sticker Header","Header 1, 2, 3, Offset","","31","62","0.55622 s","329kb","30","260","","14","","","https://docs.createwithplay.com/en/articles/prefab-sticky-headers","7","15kb","2","88","0","0"
"Scroll Progress Bar - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-scroll-progress-bar","A prefab that create a progress bar on scroll.","Scroll Progress Bar","Overview, Controls, Resources, Hide Header","Progress Bar, Fill Direction","","36","46","0.81175 s","335kb","30","247","","14","","","https://docs.createwithplay.com/en/articles/prefab-scroll-progress-bar","7","15kb","2","51","0","0"
"Text Contrast (Hue) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-text-contrast-hue","","Text Contrast (Hue)","Overview, Controls","Contrast Ratio, Min Brightness, BG Container","","36","0","0.63082 s","324kb","25","303","","9","","","https://docs.createwithplay.com/en/articles/prefab-text-contrast-hue","7","15kb","2","77","0","0"
"Slide in Menu - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-slide-in-menu","A prefab that creates a slide in menu from the left edge of the screen.","Slide in Menu","Overview, Controls","Menu, Opacity, Duration, Spring","","30","71","0.68736 s","325kb","30","284","","14","","","https://docs.createwithplay.com/en/articles/prefab-slide-in-menu","7","15kb","2","59","0","0"
"Stagger Grid - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-stagger-grid","A prefab that lays out objects in a staggered grid.","Stagger Grid","Overview, Controls","Columns, Spacing, Auto Height","","29","51","0.83643 s","323kb","27","233","","11","","","https://docs.createwithplay.com/en/articles/prefab-stagger-grid","7","15kb","2","78","0","0"
"Snap to Bounds - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-snap-to-bounds","A prefab that moves an object to the boundary of its container.","Snap to Bounds","Overview, Prefab Controls, Resources","Up, Down, Left, Right, Threshold, Duration, Spring, Haptics, Projects:","","31","63","1.09305 s","338kb","27","350","","10","","","https://docs.createwithplay.com/en/articles/prefab-snap-to-bounds","7","15kb","2","70","0","0"
"Touch Down Effect - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-touch-down-effect","A prefab that changes an object's size then resets it.","Touch Down Effect","Overview, Controls, Resources, Touch Up & Down","Scale, Opacity, Spring, Duration, Down Haptic, Up Haptic","","34","54","0.75970 s","329kb","23","289","","7","","","https://docs.createwithplay.com/en/articles/prefab-touch-down-effect","7","15kb","2","47","0","0"
"Tinder Swipe - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-tinder-swipe","A prefab that makes a stack of cards swipable.","Tinder Swipe","Overview, Controls, Resources, Catch Up","Threshold, Y Dampening, Max Rotation, Offset Cards, Haptics, Outlets","","29","46","0.72186 s","338kb","30","337","","14","","","https://docs.createwithplay.com/en/articles/prefab-tinder-swipe","7","15kb","2","83","0","0"
"Toggle Tap - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-toggle-tap","A prefab that fires different actions on alternating taps.","Toggle Tap","Overview, Prefab Controls","First Tap, Second Tap, Haptic","","27","58","0.86377 s","320kb","23","234","","7","","","https://docs.createwithplay.com/en/articles/prefab-toggle-tap","7","15kb","2","64","0","0"
"Stack & Unstack - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-stack-and-unstack","A prefab that stacks a group of objects.","Stack & Unstack","Overview, Controls, Resources, Stack List","Overlap, Blur, Opacity, Scale, Stack On Load, Invert, Random Unstack, Stagger, Duration, Spring","","32","40","0.87950 s","344kb","23","414","","7","","","https://docs.createwithplay.com/en/articles/prefab-stack-and-unstack","7","15kb","2","81","0","0"
"Trigger On Scroll Direction - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-trigger-on-scroll-direction","A prefab that fires actions based on a scroll direction.","Trigger On Scroll Direction","Overview, Controls, Resources, Trigger on Scroll Direction Tutorial","Scroll Down, Scroll Up, Velocity","","44","56","0.86916 s","328kb","26","260","","10","","","https://docs.createwithplay.com/en/articles/prefab-trigger-on-scroll-direction","7","15kb","2","75","0","0"
"Wrap - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-wrap","A prefab that wraps overflow items to the next line within a stack.","Wrap","Overview, Controls","Spacing H, Spacing V, Auto Height","","21","67","0.68253 s","320kb","27","221","","11","","","https://docs.createwithplay.com/en/articles/prefab-wrap","7","15kb","2","51","0","0"
"Print - Createwithplay","https://docs.createwithplay.com/en/articles/print-action","An action that displays a value for debugging.","Print","Overview, Action Properties, Debugging with Print Actions","Title, Value","","22","46","0.89397 s","373kb","100","581","","82","","","https://docs.createwithplay.com/en/articles/print-action","7","15kb","2","154","0","0"
"Progressive Blur - Createwithplay","https://docs.createwithplay.com/en/articles/progressive-blur-action","An action that adjusts a layer's native progressive.","Progressive Blur","Overview, Action Properties","Target, Value, Animate","","33","52","0.78436 s","352kb","100","505","","82","","","https://docs.createwithplay.com/en/articles/progressive-blur-action","7","15kb","2","126","0","0"
"Project - Createwithplay","https://docs.createwithplay.com/en/articles/project-settings","Adjust preferences for your project's appearance, orientation, and more.","Project","Overview, Editor Appearance, Project Appearance, Orientation, Other Settings","Snap to Object","","24","72","1.09464 s","336kb","29","361","","24","","","https://docs.createwithplay.com/en/articles/project-settings","7","15kb","2","67","0","0"
"Text Contrast (Luminance) - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-text-contrast-luminance","","Text Contrast (Luminance)","Overview, Controls","Contrast Ratio, Min Brightness, BG Container","","42","0","0.69348 s","320kb","25","291","","9","","","https://docs.createwithplay.com/en/articles/prefab-text-contrast-luminance","7","15kb","2","52","0","0"
"Weather API - Createwithplay","https://docs.createwithplay.com/en/articles/prefab-weather-api","A prefab that uses data from WeatherAPI.com.","Weather API","Overview, Prefab Controls, Get API Data, Populate Data, Resources, Weather API Learn Project","Fetch Onload, API Key, Lat, Lon, API Loading, API Response, API Error, Spinner, Map Location Input","Break the expression down","28","44","0.81173 s","377kb","27","599","","11","","","https://docs.createwithplay.com/en/articles/prefab-weather-api","7","15kb","2","69","0","0"
"Corner Radius Styles - Createwithplay","https://docs.createwithplay.com/en/articles/radius-styles","","Corner Radius Styles","Overview","","","37","0","0.68017 s","299kb","28","293","","49","","","https://docs.createwithplay.com/en/articles/radius-styles","7","15kb","2","50","0","0"
"Preview - Createwithplay","https://docs.createwithplay.com/en/articles/preview","","Preview","Overview, Device, Bezel, Size","","","24","0","1.20969 s","341kb","28","411","","24","","","https://docs.createwithplay.com/en/articles/preview","7","15kb","2","82","0","0"
"Project Appearance - Createwithplay","https://docs.createwithplay.com/en/articles/project-appearance","An expression editor function that returns the current UI appearance mode of the project.","Project Appearance","Overview, Parameters","","","35","89","0.68885 s","319kb","27","162","","6","","","https://docs.createwithplay.com/en/articles/project-appearance","7","15kb","2","80","0","0"
"Reload Menu - Createwithplay","https://docs.createwithplay.com/en/articles/reload-menu-action","An action that reloads the content of a native menu.","Reload Menu","Overview, Action Properties","Target","","28","52","0.54414 s","348kb","99","354","","83","","","https://docs.createwithplay.com/en/articles/reload-menu-action","7","15kb","2","153","0","0"
"Random Integer - Createwithplay","https://docs.createwithplay.com/en/articles/random-integer","An expression editor function that generates a random whole number within a range.","Random Integer","Overview, Parameters, Example","","","31","82","0.74982 s","342kb","51","230","","30","","","https://docs.createwithplay.com/en/articles/random-integer","7","15kb","2","104","0","0"
"Random - Createwithplay","https://docs.createwithplay.com/en/articles/random","An expression editor function that generates a random decimal number within a range.","Random","Overview, Parameters, Example","","","23","84","0.84722 s","342kb","51","228","","30","","","https://docs.createwithplay.com/en/articles/random","7","15kb","2","104","0","0"
"Reload Alert - Createwithplay","https://docs.createwithplay.com/en/articles/reload-alert-action","An action that reloads the content of a native alert.","Reload Alert","Overview, Action Properties","Target","","29","53","0.66537 s","344kb","99","353","","83","","","https://docs.createwithplay.com/en/articles/reload-alert-action","7","15kb","2","126","0","0"
"Remove - Createwithplay","https://docs.createwithplay.com/en/articles/remove-action","An action that removes an object within your prototype.","Remove","Overview, Action Properties, Resources, Duplicate & Remove Template","Target, Animate Out, Remove Child, Index","","23","55","0.62422 s","360kb","99","504","","82","","","https://docs.createwithplay.com/en/articles/remove-action","7","15kb","2","131","0","0"
"Remove User Default - Createwithplay","https://docs.createwithplay.com/en/articles/remove-user-default","An expression editor function that deletes stored data from UserDefaults.","Remove User Default","Overview, Parameters","","","36","73","0.63437 s","335kb","54","222","","33","","","https://docs.createwithplay.com/en/articles/remove-user-default","7","15kb","2","112","0","0"
"RGB To HSL - Createwithplay","https://docs.createwithplay.com/en/articles/rgb-to-hsl","An expression editor function that converts RGB color values to HSL color space.","RGB To HSL","Overview, Parameters (Return Color), Array Input (Return Array)","","","27","80","0.60165 s","335kb","38","241","","17","","","https://docs.createwithplay.com/en/articles/rgb-to-hsl","7","15kb","2","96","0","0"
"Rive Event - Createwithplay","https://docs.createwithplay.com/en/articles/rive-event-trigger","A single trigger that fires when a native Rive event occurs.","Rive Event","Overview, Trigger Properties, Expression Editor Properties","Event, Is Enabled, Is Enabled","Event Type, Event Name, View Model, Property","27","60","0.87713 s","351kb","54","501","","38","","","https://docs.createwithplay.com/en/articles/rive-event-trigger","7","15kb","2","79","0","0"
"RGBA - Createwithplay","https://docs.createwithplay.com/en/articles/rgba","An expression editor function that creates colors using red, green, blue, and alpha values.","RGBA","Overview, Parameters, Array Input","","","21","91","0.81513 s","330kb","38","232","","17","","","https://docs.createwithplay.com/en/articles/rgba","7","15kb","2","60","0","0"
